name,slottime_GMT,slottype,slotavg,pointTitle
BardHall.Elec.PowerScout3/kWsystem,2016-09-09 00:00:00,D,114.784375000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-09 00:00:00,D,349.088384375,Steam
BardHall.CW.FP/TONS,2016-09-10 00:00:00,D,196.002291666,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-10 00:00:00,D,99.282291666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-10 00:00:00,D,367.718671875,Steam
BardHall.CW.FP/TONS,2016-09-11 00:00:00,D,128.258847916,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-11 00:00:00,D,101.263541666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-11 00:00:00,D,388.941022916,Steam
BardHall.CW.FP/TONS,2016-09-12 00:00:00,D,53.141983684,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-12 00:00:00,D,111.101041666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-12 00:00:00,D,418.292489473,Steam
BardHall.CW.FP/TONS,2016-09-13 00:00:00,D,80.265145312,Chilled Water
