name,slottime_GMT,slottype,slotavg,pointTitle
WillardStraightHall.CW.FP/TONS,2016-08-16 00:00:00,D,56.679280208,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-16 00:00:00,D,98.777083333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-16 00:00:00,D,547.531604166,Steam
WillardStraightHall.CW.FP/TONS,2016-08-17 00:00:00,D,52.003027083,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-17 00:00:00,D,101.153125000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-17 00:00:00,D,342.877322916,Steam
WillardStraightHall.CW.FP/TONS,2016-08-18 00:00:00,D,49.063165625,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-18 00:00:00,D,106.056250000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-18 00:00:00,D,349.344406250,Steam
WillardStraightHall.CW.FP/TONS,2016-08-19 00:00:00,D,47.503658333,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-19 00:00:00,D,108.845833333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-19 00:00:00,D,298.840731250,Steam
WillardStraightHall.CW.FP/TONS,2016-08-20 00:00:00,D,47.798683333,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-20 00:00:00,D,100.572916666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-20 00:00:00,D,111.119940833,Steam
WillardStraightHall.CW.FP/TONS,2016-08-21 00:00:00,D,54.940065625,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-21 00:00:00,D,107.670833333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-21 00:00:00,D,144.967019375,Steam
WillardStraightHall.CW.FP/TONS,2016-08-22 00:00:00,D,35.501736458,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-22 00:00:00,D,136.940625000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-22 00:00:00,D,199.402570520,Steam
WillardStraightHall.CW.FP/TONS,2016-08-23 00:00:00,D,32.281236363,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-23 00:00:00,D,146.242708333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-23 00:00:00,D,528.558582291,Steam
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-24 00:00:00,D,154.205208333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-24 00:00:00,D,429.476677083,Steam
WillardStraightHall.CW.FP/TONS,2016-08-25 00:00:00,D,72.797775000,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-25 00:00:00,D,156.553125000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-25 00:00:00,D,247.722430208,Steam
WillardStraightHall.CW.FP/TONS,2016-08-26 00:00:00,D,67.605009375,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-26 00:00:00,D,159.210416666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-26 00:00:00,D,227.800160416,Steam
WillardStraightHall.CW.FP/TONS,2016-08-27 00:00:00,D,54.987170967,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-27 00:00:00,D,122.329032258,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-27 00:00:00,D,168.055824731,Steam
WillardStraightHall.CW.FP/TONS,2016-08-28 00:00:00,D,54.784939101,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-28 00:00:00,D,109.871428571,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-28 00:00:00,D,131.708057291,Steam
WillardStraightHall.CW.FP/TONS,2016-08-29 00:00:00,D,60.278563157,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-29 00:00:00,D,157.596875000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-29 00:00:00,D,241.529341666,Steam
WillardStraightHall.CW.FP/TONS,2016-08-30 00:00:00,D,50.708975000,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-30 00:00:00,D,158.306250000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-30 00:00:00,D,434.982443229,Steam
WillardStraightHall.CW.FP/TONS,2016-08-31 00:00:00,D,53.087017127,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-31 00:00:00,D,155.692708333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-31 00:00:00,D,236.363124210,Steam
WillardStraightHall.CW.FP/TONS,2016-09-01 00:00:00,D,50.629322043,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-09-01 00:00:00,D,158.130107526,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-09-01 00:00:00,D,251.416224731,Steam
WillardStraightHall.CW.FP/TONS,2016-09-02 00:00:00,D,42.664107291,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-09-02 00:00:00,D,146.319791666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-09-02 00:00:00,D,353.656236770,Steam
WillardStraightHall.CW.FP/TONS,2016-09-03 00:00:00,D,37.021776210,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-09-03 00:00:00,D,107.868421052,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-09-03 00:00:00,D,446.080957291,Steam
WillardStraightHall.CW.FP/TONS,2016-09-04 00:00:00,D,37.234836354,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-09-04 00:00:00,D,101.886458333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-09-04 00:00:00,D,409.982450625,Steam
WillardStraightHall.CW.FP/TONS,2016-09-05 00:00:00,D,42.564600520,Chilled Water
